OrderNum,OrderDate,OrderType,CustomerType,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity, Price , Discount , Order Total 
1101134,9/30/2017,Wholesale,Business,Romaguera LLC,Ohio,Blueprints,BP101,All Eyes Drone Blueprint,102,$9.99,$2.00,"$1,016.98"
1101135,10/01/2017,Wholesale,Business,Hessel LLC,Pennsylvania,eBooks,EB508,Fixed Wing Drones,7,$15.50,$3.10,$105.40
1101136,10/01/2017,Retail,Individual,Michelina Jennick,Iowa,eBooks,EB512,Multi Rotor Drones,1,$24.95,0,$24.95
1101137,10/01/2017,Wholesale,Business,Wyman Institute,Georgia,Robot Kits,RK602,BYOR-1000,10,$189.00,$37.80,"$1,852.20"
1101138,10/01/2017,Wholesale,Business,Romaguera LLC,Ohio,Drones,DS306,DX-145 Drone,4,$250.00,$50.00,$950.00
1101139,10/01/2017,Retail,Individual,Matty Sueter,California,eBooks,EB501,Articulated Robots,1,$23.99,0,$23.99
1101140,10/01/2017,Retail,Individual,Danice Drains,California,eBooks,EB511,Helicopter Drones,1,$20.95,0,$20.95
1101141,10/01/2017,Wholesale,Business,Kuhn Group,Texas,Drone Kits,DK206,BYOD-400,72,$119.00,$23.80,"$8,544.20"
1101142,10/02/2017,Retail,Individual,Rodi Conner,District of Columbia,eBooks,EB521,Understanding Artificial Intelligence,1,$19.50,0,$19.50
1101143,10/02/2017,Wholesale,Business,Kuvalis Group,Ohio,Robot Kits,RK607,BYOR-4005,10,$245.00,$49.00,"$2,401.00"
1101144,10/02/2017,Retail,Individual,Jyoti Edgell,New York,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1101145,10/02/2017,Wholesale,Business,D'Amore LLC,Pennsylvania,eBooks,EB509,GPS Drones,7,$19.99,$4.00,$135.93
1101146,10/02/2017,Wholesale,Business,Murazik Inc.,Arizona,eBooks,EB508,Fixed Wing Drones,5,$15.50,$3.10,$74.40
1101147,10/02/2017,Wholesale,Business,Marks Inc.,Texas,Blueprints,BP106,Hexacopter Drone Blueprint,4,$8.99,$1.80,$34.16
1101148,10/02/2017,Wholesale,Business,Green-Shields,Minnesota,Robots,RS702,MICR-23K Robot,6,$899.00,$179.80,"$5,214.20"
1101149,10/02/2017,Retail,Individual,Steph Cartwright,Florida,Robots,RS707,RXW-9807 Robot,1,$599.00,0,$599.00
1101150,10/02/2017,Wholesale,Business,Treutel Group,New York,Training Videos,TV813,Virtual Reality Basics,109,$29.99,$6.00,"$3,262.91"
1101151,10/02/2017,Retail,Individual,Susan Thiel,Arizona,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1101152,10/03/2017,Wholesale,Business,Koss Industries,Nevada,Robots,RS703,RCB-889 Robot,7,$549.00,$109.80,"$3,733.20"
1101153,10/03/2017,Wholesale,Business,Hahn-Hand,Massachusetts,Drones,DS307,MICR-564K Drone,6,$499.00,$99.80,"$2,894.20"
1101154,10/03/2017,Wholesale,Business,Sanford Group,Texas,Training Videos,TV802,AI for Educators,2,$49.95,$9.99,$89.91
1101155,10/03/2017,Wholesale,Business,D'Amore LLC,Pennsylvania,Training Videos,TV806,Mapping with Drones,12,$49.00,$9.80,$578.20
1101156,10/03/2017,Retail,Individual,Greg Collier,North Carolina,eBooks,EB519,Spherical Robots,1,$16.75,0,$16.75
1101157,10/03/2017,Wholesale,Business,The Orn Company,Georgia,Training Videos,TV813,Virtual Reality Basics,20,$29.99,$6.00,$593.80
1101158,10/03/2017,Retail,Individual,Vern Hodkiewicz,Minnesota,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1101159,10/04/2017,Retail,Individual,Sybila Grossier,Florida,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1101160,10/04/2017,Wholesale,Business,Murazik Inc.,Arizona,Training Videos,TV805,Industrial 3D Printing ,11,$49.00,$9.80,$529.20
1101161,10/04/2017,Wholesale,Business,Grady Inc.,Florida,Blueprints,BP104,Cat Robot Blueprint,5,$4.99,$1.00,$23.95
1101162,10/04/2017,Retail,Individual,Pen Stockoe,Michigan,Training Videos,TV805,Industrial 3D Printing ,1,$49.00,0,$49.00
1101163,10/04/2017,Wholesale,Business,LMD Resources,New Hampshire,Drone Kits,DK203,BYOD-220,8,$69.00,$13.80,$538.20
1101164,10/04/2017,Retail,Individual,Denny Harvey-Moore,Texas,Training Videos,TV805,Industrial 3D Printing ,1,$49.00,0,$49.00
1101165,10/05/2017,Retail,Individual,Gabriell Blamires,Texas,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00,0,$12.00
1101166,10/05/2017,Wholesale,Business,Ratke and Sons,North Carolina,Training Videos,TV802,AI for Educators,5,$49.95,$9.99,$239.76
1101167,10/05/2017,Retail,Individual,Bengt Ennew,California,eBooks,EB512,Multi Rotor Drones,1,$24.95,0,$24.95
1101168,10/05/2017,Retail,Individual,Paul Goldner,Oregon,Robot Kits,RK606,BYOR-3535,4,$224.00,0,$896.00
1101169,10/05/2017,Wholesale,Business,Green-Shields,Minnesota,Training Videos,TV808,Robotic Essentials,10,$34.99,$7.00,$342.90
1101170,10/05/2017,Wholesale,Business,Thompson Inc.,Massachusetts,Drone Kits,DK201,BYOD-100,99,$54.00,$10.80,"$5,335.20"
1101171,10/05/2017,Wholesale,Business,Wilderman Inc.,Kentucky,Blueprints,BP102,Bsquare Robot Blueprint,12,$8.99,$1.80,$106.08
1101172,10/06/2017,Wholesale,Business,Stokes Electronics,New Hampshire,eBooks,EB506,Delta Robots,9,$16.99,$3.40,$149.51
1101173,10/06/2017,Retail,Individual,Resse Moen,Iowa,eBooks,EB511,Helicopter Drones,1,$20.95,0,$20.95
1101174,10/06/2017,Retail,Individual,Alexis Armstrong,Ohio,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1101175,10/07/2017,Wholesale,Business,Parker Group,Arizona,Robots,RS706,RWW-75 Robot,5,$883.00,$176.60,"$4,238.40"
1101176,10/07/2017,Wholesale,Business,Murphy LLC,Missouri,eBooks,EB508,Fixed Wing Drones,7,$15.50,$3.10,$105.40
1101177,10/07/2017,Wholesale,Business,Crooks Group,Wisconsin,Training Videos,TV810,Understanding Automation,10,$44.95,$8.99,$440.51
1101178,10/07/2017,Wholesale,Business,McCullough LLC,North Carolina,Drone Kits,DK201,BYOD-100,12,$54.00,$10.80,$637.20
1101179,10/08/2017,Retail,Individual,Salome Glashby,Arizona,eBooks,EB520,Understanding Arduino,1,$17.50,0,$17.50
1101180,10/08/2017,Wholesale,Business,Schinner Inc.,Florida,Blueprints,BP106,Hexacopter Drone Blueprint,12,$8.99,$1.80,$106.08
1101181,10/09/2017,Retail,Individual,Nolan Wirth,Kansas,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1101182,10/09/2017,Retail,Individual,Steve Klein-Emmerich,District of Columbia,Drones,DS305,DTI-84 Drone,1,$455.00,0,$455.00
1101183,10/09/2017,Retail,Individual,Kaye Hissett,Ohio,Robots,RS706,RWW-75 Robot,2,$883.00,0,"$1,766.00"
1101184,10/09/2017,Wholesale,Business,Balistreri Group,Tennessee,Training Videos,TV808,Robotic Essentials,12,$34.99,$7.00,$412.88
1101185,10/09/2017,Retail,Individual,Jammie Minelli,Louisiana,Robot Kits,RK603,BYOR-1500,1,$189.00,0,$189.00
1101186,10/09/2017,Wholesale,Business,Stehr Group,North Carolina,Blueprints,BP102,Bsquare Robot Blueprint,6,$8.99,$1.80,$52.14
1101187,10/09/2017,Wholesale,Business,Hammes Inc.,Michigan,Blueprints,BP101,All Eyes Drone Blueprint,89,$9.99,$2.00,$887.11
1101188,10/09/2017,Wholesale,Business,Frami LLC,Louisiana,Training Videos,TV802,AI for Educators,58,$49.95,$9.99,"$2,887.11"
1101189,10/10/2017,Retail,Individual,Pate Donativo,Wisconsin,Drones,DS302,DC-304 Drone,1,$395.00,0,$395.00
1101190,10/10/2017,Wholesale,Business,Casper-Brown,California,Training Videos,TV813,Virtual Reality Basics,54,$29.99,$6.00,"$1,613.46"
1101191,10/10/2017,Retail,Individual,Demetris Heinschke,Florida,Robot Kits,RK606,BYOR-3535,1,$225.00,0,$225.00
1101192,10/11/2017,Retail,Individual,Prentiss Redgrove,Michigan,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1101193,10/11/2017,Retail,Individual,Arlen Danilyuk,Virginia,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1101194,10/11/2017,Wholesale,Business,Schinner Inc.,Florida,eBooks,EB513,Photograph Drones,10,$14.99,$3.00,$146.90
1101195,10/11/2017,Wholesale,Business,Mills Inc.,Oklahoma,Drone Kits,DK201,BYOD-100,9,$54.00,$10.80,$475.20
1101196,10/11/2017,Wholesale,Business,Bechtelar LLC,Arizona,eBooks,EB503,Building Your Own Drone,10,$24.99,$5.00,$244.90
1101197,10/11/2017,Retail,Individual,Gary Renner,Minnesota,Training Videos,TV811,Understanding Drone Regulations,1,$27.50,0,$27.50
1101198,10/11/2017,Wholesale,Business,Wilderman Inc.,Kentucky,Blueprints,BP105,Creature Robot Arms Blueprint ,104,$12.00,$2.40,"$1,245.60"
1101199,10/11/2017,Retail,Individual,Celestyn Ibel,Massachusetts,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1101200,10/11/2017,Wholesale,Business,Hudson LLC,Ohio,Drones,DS306,DX-145 Drone,38,$250.00,$50.00,"$9,450.00"
1101201,10/12/2017,Wholesale,Business,Deckow Inc.,New York,Drone Kits,DK209,BYOD-550,10,$179.00,$35.80,"$1,754.20"
1101202,10/12/2017,Retail,Individual,Stephanus Macenzy,California,eBooks,EB504,Cartesian Robots,1,$12.99,0,$12.99
1101203,10/12/2017,Wholesale,Business,McGlynn Group,New York,Training Videos,TV805,Industrial 3D Printing ,9,$49.00,$9.80,$431.20
1101204,10/12/2017,Retail,Individual,Diarmid Teodorski,Texas,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1101205,10/12/2017,Wholesale,Business,Ferry Group,New Jersey,Robot Kits,RK603,BYOR-1500,7,$189.00,$37.80,"$1,285.20"
1101206,10/12/2017,Retail,Individual,Shane Langworth,Utah,Training Videos,TV806,Mapping with Drones,1,$49.00,0,$49.00
1101207,10/12/2017,Wholesale,Business,Pouros Inc.,Michigan,Drones,DS306,DX-145 Drone,4,$250.00,$50.00,$950.00
1101208,10/12/2017,Wholesale,Business,Auer Inc.,Maryland,Blueprints,BP107,Ladybug Robot Blueprint,4,$12.00,$2.40,$45.60
1101209,10/12/2017,Wholesale,Business,Kuhic Inc.,Connecticut,eBooks,EB521,Understanding Artificial Intelligence,3,$19.50,$3.90,$54.60
1101210,10/12/2017,Retail,Individual,Josephina Dangerfield,Washington,Drones,DS301,DA-SA702 Drone,1,$399.00,0,$399.00
1101211,10/12/2017,Retail,Individual,Barton Lockman,Arizona,eBooks,EB511,Helicopter Drones,1,$20.95,0,$20.95
1101212,10/12/2017,Wholesale,Business,Cremin LLC,Colorado,Drone Kits,DK203,BYOD-220,23,$69.00,$13.80,"$1,573.20"
1101213,10/13/2017,Retail,Individual,Yalonda Dulany,California,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1101214,10/13/2017,Wholesale,Business,Schaefer Inc.,Massachusetts,Drone Kits,DK206,BYOD-400,5,$119.00,$23.80,$571.20
1101215,10/13/2017,Wholesale,Business,Grant LLC,Arizona,Drone Kits,DK201,BYOD-100,11,$54.00,$10.80,$583.20
1101216,10/13/2017,Wholesale,Business,Trantow Technologies,Mississippi,Drone Kits,DK206,BYOD-400,3,$119.00,$23.80,$333.20
1101217,10/13/2017,Wholesale,Business,Hayes LLC,Illinois,Training Videos,TV813,Virtual Reality Basics,10,$29.99,$6.00,$293.90
1101218,10/13/2017,Wholesale,Business,Gibson Group,Florida,Drones,DS303,DTD-7000 Drone,8,$450.00,$90.00,"$3,510.00"
1101219,10/13/2017,Retail,Individual,Antonio Fisher,Utah,Drones,DS303,DTD-7000 Drone,1,$450.00,0,$450.00
1101220,10/14/2017,Retail,Individual,Julio Learoyd,Oregon,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1101221,10/14/2017,Wholesale,Business,Boyer LLC,Texas,Drone Kits,DK202,BYOD-200,4,$58.95,$11.79,$224.01
1101222,10/14/2017,Retail,Individual,Marco Frizzell,New York,Drones,DS301,DA-SA702 Drone,1,$399.00,0,$399.00
1101223,10/14/2017,Wholesale,Business,Mann LLC,Texas,eBooks,EB504,Cartesian Robots,8,$12.99,$2.60,$101.32
1101224,10/14/2017,Wholesale,Business,Bergstrom LLC,Minnesota,Training Videos,TV802,AI for Educators,11,$49.95,$9.99,$539.46
1101225,10/14/2017,Retail,Individual,Peg Claire,Florida,Blueprints,BP108,Panda Robot Blueprint,1,$7.99,0,$7.99
1101226,10/14/2017,Wholesale,Business,Beatty LLC,Idaho,eBooks,EB508,Fixed Wing Drones,10,$15.50,$3.10,$151.90
1101227,10/14/2017,Wholesale,Business,Conn Inc.,Kentucky,Drones,DS303,DTD-7000 Drone,83,$450.00,$90.00,"$37,260.00"
1101228,10/14/2017,Wholesale,Business,Turcotte Corp,New York,Drone Kits,DK201,BYOD-100,89,$54.00,$10.80,"$4,795.20"
1101229,10/14/2017,Retail,Individual,Rau Nesby,Florida,Blueprints,BP108,Panda Robot Blueprint,1,$7.99,0,$7.99
1101230,10/15/2017,Wholesale,Business,Hills Group,Georgia,Drones,DS305,DTI-84 Drone,5,$455.00,$91.00,"$2,184.00"
1101231,10/15/2017,Retail,Individual,Forester Taillant,Arizona,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1101232,10/15/2017,Wholesale,Business,Donnelly Group,Montana,Blueprints,BP104,Cat Robot Blueprint,5,$4.99,$1.00,$23.95
1101233,10/15/2017,Retail,Individual,Agnella Paridge,Arizona,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1101234,10/15/2017,Wholesale,Business,WPS Technologies,Pennsylvania,Robot Kits,RK605,BYOR-3000,6,$214.00,$42.80,"$1,241.20"
1101235,10/15/2017,Wholesale,Business,Kuhlman Inc.,Tennessee,Robot Kits,RK603,BYOR-1500,11,$189.00,$37.80,"$2,041.20"
1101236,10/16/2017,Retail,Individual,Gabriel Legros,Texas,eBooks,EB504,Cartesian Robots,1,$12.99,0,$12.99
1101237,10/16/2017,Wholesale,Business,Blue Sky Kites,Colorado,Robot Kits,RK605,BYOR-3000,5,$214.00,$42.80,"$1,027.20"
1101238,10/16/2017,Wholesale,Business,Erdman LLC,North Carolina,Training Videos,TV801,Aerial Security,12,$36.99,$7.40,$436.48
1101239,10/16/2017,Retail,Individual,Oralie Ledley,New Mexico,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1101240,10/16/2017,Retail,Individual,Rafaellle Borthram,Georgia,eBooks,EB503,Building Your Own Drone,1,$24.99,0,$24.99
1101241,10/16/2017,Retail,Individual,Cirilo Totman,Indiana,Drone Kits,DK208,BYOD-500,1,$167.00,0,$167.00
1101242,10/16/2017,Retail,Individual,Stanton LeEstut,Texas,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1101243,10/16/2017,Wholesale,Business,Feil LLC,Maryland,Blueprints,BP108,Panda Robot Blueprint,5,$7.99,$1.60,$38.35
1101244,10/16/2017,Retail,Individual,Wang Fallanche,Nebraska,Robot Kits,RK607,BYOR-4005,1,$245.00,0,$245.00
1101245,10/17/2017,Wholesale,Business,Bins Inc.,Ohio,Robot Kits,RK603,BYOR-1500,8,$189.00,$37.80,"$1,474.20"
1101246,10/17/2017,Wholesale,Business,Ledner LLC,Florida,eBooks,EB518,Single Rotor Drones,7,$14.99,$3.00,$101.93
1101247,10/17/2017,Retail,Individual,April Persich,California,Blueprints,BP110,Upside Down Robot Blueprint,1,$12.00,0,$12.00
1101248,10/17/2017,Wholesale,Business,Schinner Inc.,Florida,Blueprints,BP107,Ladybug Robot Blueprint,70,$12.00,$2.40,$837.60
1101249,10/18/2017,Retail,Individual,Ulrika Attril,Virginia,Blueprints,BP110,Sleepy Eye Blueprint,1,$11.99,0,$11.99
1101250,10/18/2017,Wholesale,Business,Gusikowski Group,North Carolina,eBooks,EB508,Fixed Wing Drones,6,$15.50,$3.10,$89.90
1101251,10/18/2017,Wholesale,Business,Kohler Inc.,Georgia,Training Videos,TV813,Virtual Reality Basics,9,$29.99,$6.00,$263.91
1101252,10/18/2017,Retail,Individual,Livvyy Albion,Ohio,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1101253,10/18/2017,Wholesale,Business,Torp Inc.,Florida,eBooks,EB503,Building Your Own Drone,3,$24.99,$5.00,$69.97
1101254,10/18/2017,Wholesale,Business,Pouros Inc.,Michigan,Training Videos,TV808,Robotic Essentials,3,$34.99,$7.00,$97.97
1101255,10/18/2017,Wholesale,Business,Dickens LLC,Connecticut,eBooks,EB504,Cartesian Robots,9,$12.99,$2.60,$114.31
1101256,10/18/2017,Wholesale,Business,Lind Group,District of Columbia,Robot Kits,RK606,BYOR-3535,13,$225.00,$45.00,"$2,880.00"
1101257,10/19/2017,Wholesale,Business,Koss Industries,Nevada,eBooks,EB509,GPS Drones,10,$19.99,$4.00,$195.90
1101258,10/19/2017,Retail,Individual,Patton Barthel,Utah,Robots,RS703,RCB-889 Robot,1,$549.00,0,$549.00
1101259,10/19/2017,Wholesale,Business,Moore LLC,Indiana,eBooks,EB514,Polar Robots,3,$23.99,$4.80,$67.17
1101260,10/19/2017,Wholesale,Business,Rutherford Group,South Carolina,Robot Kits,RK606,BYOR-3535,9,$225.00,$45.00,"$1,980.00"
1101261,10/19/2017,Wholesale,Business,Kub LLC,Texas,Drones,DS306,DX-145 Drone,11,$250.00,$50.00,"$2,700.00"
1101262,10/19/2017,Wholesale,Business,Zoo Technologies,Hawaii,eBooks,EB508,Fixed Wing Drones,4,$15.50,$3.10,$58.90
1101263,10/19/2017,Wholesale,Business,Kreiger LLC,New York,Blueprints,BP108,Panda Robot Blueprint,11,$7.99,$1.60,$86.29
1101264,10/19/2017,Retail,Individual,Corey Soame,Florida,Training Videos,TV813,Virtual Reality Basics,1,$29.99,0,$29.99
1101265,10/19/2017,Wholesale,Business,Feest Inc.,Indiana,eBooks,EB508,Fixed Wing Drones,67,$15.50,$3.10,"$1,035.40"
1101266,10/20/2017,Wholesale,Business,Zemlak Inc.,California,Drones,DS301,DA-SA702 Drone,7,$399.00,$79.80,"$2,713.20"
1101267,10/20/2017,Retail,Individual,Hammy Eldin,New Jersey,Robot Kits,RK603,BYOR-1500,3,$189.00,0,$567.00
1101268,10/20/2017,Wholesale,Business,Christiansen Group,Colorado,Blueprints,BP109,QuadroCopter Blueprint ,9,$10.99,$2.20,$96.71
1101269,10/20/2017,Wholesale,Business,Gottlieb-Jenkins,West Virginia,Training Videos,TV808,Robotic Essentials,6,$34.99,$7.00,$202.94
1101270,10/20/2017,Retail,Individual,Stevie Hanscomb,California,eBooks,EB511,Helicopter Drones,1,$20.95,0,$20.95
1101271,10/20/2017,Retail,Individual,Lorna Cansdale,District of Columbia,Drones,DS303,DTD-7000 Drone,1,$450.00,0,$450.00
1101272,10/20/2017,Retail,Individual,Agnese Nolot,Arkansas,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1101273,10/20/2017,Retail,Individual,Maggie Raynor,California,Training Videos,TV806,Mapping with Drones,1,$49.00,0,$49.00
1101274,10/21/2017,Wholesale,Business,Beahan Inc.,Hawaii,Blueprints,BP104,Cat Robot Blueprint,8,$4.99,$1.00,$38.92
1101275,10/21/2017,Retail,Individual,Adrian Mariotte,Texas,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1101276,10/21/2017,Wholesale,Business,The Lesch Company,Maryland,Blueprints,BP108,Panda Robot Blueprint,8,$7.99,$1.60,$62.32
1101277,10/21/2017,Retail,Individual,Pen Ridsdale,California,Robot Kits,RK602,BYOR-1000,1,$190.00,0,$190.00
1101278,10/21/2017,Retail,Individual,Isaak Legate,Illinois,Drones,DS305,DTI-84 Drone,1,$455.00,0,$455.00
1101279,10/21/2017,Wholesale,Business,Runte Inc.,Montana,Robots,RS702,MICR-23K Robot,12,$899.00,$179.80,"$10,608.20"
1101280,10/21/2017,Wholesale,Business,Kohler Inc.,Georgia,Training Videos,TV812,Understanding Raspberry PI,97,$28.99,$5.80,"$2,806.23"
1101281,10/21/2017,Retail,Individual,Molly Klein,Kansas,Drones,DS305,DTI-84 Drone,2,$455.00,0,$910.00
1101282,10/22/2017,Wholesale,Business,Mountain Run LLC,Georgia,Training Videos,TV803,Cloud Computing,8,$29.99,$6.00,$233.92
1101283,10/22/2017,Wholesale,Business,Upton LLC,California,eBooks,EB509,GPS Drones,3,$19.99,$4.00,$55.97
1101284,10/22/2017,Wholesale,Business,Ortiz Inc.,Texas,eBooks,EB520,Understanding Arduino,6,$17.50,$3.50,$101.50
1101285,10/22/2017,Retail,Individual,Viviana Knoller,Florida,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1101286,10/22/2017,Retail,Individual,Lauren Casper,Michigan,Drone Kits,DK208,BYOD-500,2,$167.00,0,$334.00
1101287,10/22/2017,Retail,Individual,Leland Rackstraw,Washington,Robot Kits,RK606,BYOR-3535,1,$225.00,0,$225.00
1101288,10/22/2017,Retail,Individual,Charleen Curedell,Iowa,Training Videos,TV813,Virtual Reality Basics,1,$29.99,0,$29.99
1101289,10/22/2017,Wholesale,Business,Mraz Ullrich Inc..,Virginia,eBooks,EB503,Building Your Own Drone,26,$24.99,$5.00,$644.74
1101290,10/23/2017,Wholesale,Business,Metz Group,Delaware,Blueprints,BP104,Cat Robot Blueprint,9,$4.99,$1.00,$43.91
1101291,10/23/2017,Wholesale,Business,Cummings LLC,New York,Robot Kits,RK602,BYOR-1000,4,$189.00,$37.80,$718.20
1101292,10/23/2017,Wholesale,Business,Wilkinson LLC,Massachusetts,eBooks,EB513,Photograph Drones,8,$14.99,$3.00,$116.92
1101293,10/23/2017,Retail,Individual,Hillary Gilfoy,Kentucky,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1101294,10/23/2017,Retail,Individual,Henryetta Clayson,Louisiana,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00,0,$12.00
1101295,10/23/2017,Retail,Individual,Ruperta Cawse,Florida,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1101296,10/23/2017,Retail,Individual,Zia Easeman,Tennessee,eBooks,EB520,Understanding Arduino,1,$17.50,0,$17.50
1101297,10/23/2017,Retail,Individual,Darcy Wolff,Nevada,eBooks,EB521,Understanding Artificial Intelligence,1,$19.50,0,$19.50
1101298,10/23/2017,Wholesale,Business,Jenkins LLC,North Carolina,Robot Kits,RK603,BYOR-1500,12,$189.00,$37.80,"$2,230.20"
1101299,10/23/2017,Retail,Individual,Jenna Brown,California,eBooks,EB521,Understanding Artificial Intelligence,1,$19.50,0,$19.50
1101300,10/24/2017,Wholesale,Business,Herzog Group,California,Drones,DS305,DTI-84 Drone,3,$455.00,$91.00,"$1,274.00"
1101301,10/24/2017,Wholesale,Business,Bahringer Group,New Hampshire,Blueprints,BP104,Cat Robot Blueprint,11,$4.99,$1.00,$53.89
1101302,10/24/2017,Retail,Individual,Cassandra Caughte,Washington,Training Videos,TV809,Understanding 3D Printing,1,$42.99,0,$42.99
1101303,10/24/2017,Wholesale,Business,Landon Hotel,California,Blueprints,BP102,Bsquare Robot Blueprint,12,$8.99,$1.80,$106.08
1101304,10/24/2017,Retail,Individual,Forrest Baird,Virginia,Training Videos,TV809,Understanding 3D Printing,1,$42.99,0,$42.99
1101305,10/24/2017,Wholesale,Business,Strosin Innovations,Florida,Blueprints,BP108,Panda Robot Blueprint,9,$7.99,$1.60,$70.31
1101306,10/24/2017,Wholesale,Business,Bradtke Inc.,Washington,Training Videos,TV803,Cloud Computing,5,$29.99,$6.00,$143.95
1101307,10/24/2017,Retail,Individual,Margaret Eadmead,Washington,eBooks,EB503,Building Your Own Drone,1,$24.99,0,$24.99
1101308,10/24/2017,Wholesale,Business,Boyer LLC,Texas,Robot Kits,RK605,BYOR-3000,63,$214.00,$42.80,"$13,439.20"
1101309,10/25/2017,Retail,Business,Graham LLC,Arizona,Drone Kits,DK201,BYOD-100,1,$54.00,0,$54.00
1101310,10/25/2017,Wholesale,Business,Dare LLC,Colorado,Training Videos,TV812,Understanding Raspberry PI,6,$28.99,$5.80,$168.14
1101311,10/25/2017,Wholesale,Business,Little and Sons,California,Robots,RS704,RLK-9920 Robot,8,$699.00,$139.80,"$5,452.20"
1101312,10/25/2017,Wholesale,Business,Bergnaum Group,Ohio,Blueprints,BP107,Ladybug Robot Blueprint,8,$12.00,$2.40,$93.60
1101313,10/25/2017,Retail,Individual,Dory Stebbings,Florida,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00,0,$12.00
1101314,10/25/2017,Retail,Individual,Domenico Boanas,District of Columbia,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1101315,10/25/2017,Wholesale,Business,Boehm Inc.,Idaho,eBooks,EB513,Photograph Drones,35,$14.99,$3.00,$521.65
